filename,label
C:\Users\ayush\Desktop\ISL\Indian\D\553.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\9\901.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\Q\443.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\Y\179.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\B\197.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\F\1032.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\E\1080.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\4\556.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\M\218.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\6\609.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\M\106.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\D\1197.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\R\855.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\B\350.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\T\283.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\C\1111.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\V\309.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\X\107.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\E\193.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\4\946.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\L\217.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\R\761.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\M\368.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\S\1051.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\H\844.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\C\403.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\7\1078.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\W\99.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\R\861.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\P\603.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\Z\985.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\6\277.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\F\267.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\R\934.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\R\900.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\O\481.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\I\108.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\N\810.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\G\995.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\I\313.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\A\551.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\D\1077.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\6\178.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\M\737.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\F\1144.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\G\497.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\5\654.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\N\901.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\C\558.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\M\224.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\W\929.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\K\919.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\6\775.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\3\371.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\M\849.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\F\573.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\H\109.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\U\513.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\M\709.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\6\15.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\I\607.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\P\277.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\U\23.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\Q\717.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\L\243.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\L\470.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\7\962.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\6\382.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\4\340.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\R\1172.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\T\510.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\K\1055.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\2\480.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\6\931.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\K\755.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\R\416.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\7\1080.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\6\998.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\Y\535.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\C\517.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\Z\898.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\P\851.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\7\322.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\9\384.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\4\24.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\H\539.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\9\419.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\L\198.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\6\505.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\N\485.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\H\274.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\H\186.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\Z\990.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\P\829.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\C\405.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\C\056.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\Z\519.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\B\582.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\F\493.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\G\658.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\D\33.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\C\231 copy.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\7\134.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\2\1133.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\T\844.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\Z\467.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\9\640.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\U\10.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\V\1081.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\9\366.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\R\563.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\F\44.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\R\1184.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\A\143.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\1\548.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\Z\697.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\N\1121.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\B\446.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\N\89.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\W\287.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\A\441.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\N\1000.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\9\401.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\3\1002.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\8\265.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\I\14.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\H\289.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\R\488.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\W\153.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\X\245.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\M\153.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\Z\452.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\Z\849.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\O\624.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\4\467.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\4\278.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\N\891.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\3\408.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\L\134.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\U\1148.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\9\320.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\V\86.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\1\962.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\T\465.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\T\262.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\2\330.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\2\936.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\9\187.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\I\1186.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\F\169.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\B\927.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\F\848.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\Y\451.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\S\1039.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\C\1136.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\3\543.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\3\490.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\Q\574.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\7\903.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\4\1061.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\M\623.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\9\918.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\I\123.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\I\1032.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\X\1105.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\U\438.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\Z\1064.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\D\469.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\S\143.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\S\259.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\8\598.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\Q\848.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\A\407.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\J\137.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\3\269.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\8\539.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\K\483.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\B\823.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\8\477.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\C\677.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\E\153.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\9\521.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\N\642.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\C\211.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\3\977.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\T\449.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\Y\210.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\3\983.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\V\46.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\J\461.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\W\930.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\4\259.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\Q\318.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\K\551.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\J\348.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\G\1006.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\A\594.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\H\410.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\C\1190.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\7\178.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\Y\556.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\5\347.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\V\430.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\1\771.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\Y\578.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\W\320.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\W\400.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\M\1090.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\P\712.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\C\169.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\P\372.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\D\82.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\3\63.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\6\827.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\W\8.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\G\549.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\V\757.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\X\558.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\P\392.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\1\550.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\I\165.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\L\925.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\O\083.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\I\815.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\V\077.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\H\845.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\P\925.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\6\575.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\2\1187.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\5\463.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\7\50.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\U\122.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\6\628.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\C\106.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\V\748.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\D\755.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\A\976.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\8\909.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\4\638.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\L\781.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\V\658.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\A\191.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\W\211.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\6\264.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\V\1167.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\O\669.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\O\48.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\X\582.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\Y\121.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\F\731.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\8\368.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\D\31.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\2\115.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\M\886.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\7\764.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\9\1118.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\A\427.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\W\432.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\7\778.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\T\834.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\V\20.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\I\244.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\7\634.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\Q\587.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\3\630.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\D\136.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\B\1063.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\D\866.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\C\625.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\E\850.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\3\1137.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\J\432.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\N\1065.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\W\323.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\J\658.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\7\1030.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\7\792.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\3\1095.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\I\1184.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\A\562.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\F\987.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\8\1189.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\5\514.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\2\85.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\E\664.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\R\58.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\2\161.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\P\362.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\T\488.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\G\1115.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\J\196.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\2\259.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\Q\302.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\1\874.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\3\929.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\C\308.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\P\1152.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\2\64.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\X\780.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\E\184.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\Y\545.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\2\400.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\3\689.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\C\329.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\8\565.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\6\886.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\L\689.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\B\814.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\B\894.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\G\1087.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\O\011.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\F\687.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\N\216.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\I\435.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\P\376.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\6\525.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\J\355.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\Q\314.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\B\1122.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\K\176.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\6\780.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\5\696.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\3\142.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\D\549.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\E\296.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\X\1062.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\U\236.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\E\180.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\J\389.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\L\780.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\H\1083.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\2\472.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\P\171.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\U\1057.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\K\44.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\9\490.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\4\810.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\P\31.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\R\1149.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\B\298.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\7\894.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\9\445.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\L\161.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\W\1082.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\4\969.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\I\165 copy.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\W\201.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\1\134.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\5\952.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\Z\1125.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\M\595.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\V\358.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\S\1170.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\U\741.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\A\347.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\S\349.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\Y\847.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\D\969.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\V\107.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\S\889.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\N\892.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\Q\69.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\1\797.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\W\1183.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\O\525.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\U\423.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\J\497.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\W\1055.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\5\1106.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\A\1135.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\H\734.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\M\619.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\V\305.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\O\1180.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\Q\353.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\Q\322.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\3\759.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\L\1046.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\5\1161.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\W\827.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\N\646.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\T\922.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\P\141.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\H\577.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\M\1089.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\J\692.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\R\444.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\N\1116.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\X\579.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\T\957.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\V\272.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\S\667.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\V\897.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\M\358.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\M\1034.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\T\619.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\D\876.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\H\246.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\F\1192.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\N\521.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\V\474.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\T\757.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\W\301.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\W\197.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\B\77.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\Y\404.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\P\61.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\X\497.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\G\1026.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\A\1010.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\7\625.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\Z\523.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\C\082.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\S\800.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\X\1160.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\S\391.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\T\833.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\9\102.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\J\340.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\K\167.jpg,K
